Startup_Name,Funding_Amount,Break_Even_Point,TRL_Level,Number_of_Employees,Investors,Growth_Rate,Industry,Revenue,Marketing_Spend,Administration_Cost,Startup_Category,R&D_Spend,Innovation_Score,Market_Competition,Customer_Growth,Burn_Rate,Founder_Experience,Customer_Satisfaction,Company_Valuation,Employee_Retention_Rate,Monthly_Active_Users,Patent_Count,Global_Presence,Startup_Status
Parker Ltd,-1339190.6654297018,84,4,16,Y Combinator,-5.905361861179184,AgriTech,-5120227.698142452,103259.61,90537.68,B2B2C,485069.52541710704,49.42905614650277,10.216514415949193,-45.35751052149224,1039391.8706913949,-1.0768495331216754,4.23503073366595,-2371874.370559862,52.12970102944151,-54144.43877216084,0.15293370963557393,1.530783272434816,Failed
"Yates, Ramsey and Pittman",4870392.72042248,26,8,112,SoftBank,83.90340391101489,Biotech,8508711.852593375,708094.92,311239.42,SaaS,1353976.8118495508,77.49390888804284,2.680540016619823,67.4637663228047,559885.7726209296,4.822318383374444,4.870705466657862,70727820.0986521,78.70631869211519,-10866.412557355172,3.108930208312967,7.093903699935913,Successful
Bean LLC,1746713.2804052401,16,2,27,Kalaari Capital,24.175564330334943,EdTech,1590187.9611140748,480940.0,99366.06,B2B2C,216466.22205960675,72.31133050554719,6.163568453567197,-8.90420903762109,888112.5788999002,2.3935772079384505,4.283763580168884,-1140301.2353009935,75.49848322902075,104959.68694300135,3.4896235758842726,19.445179264143558,Moderate
"Smith, Gilmore and Johnston",69013206.93039049,32,8,17,Tiger Global,83.5931985610323,E-Commerce,41844338.612360336,4554268.14,3950157.82,B2C,13533207.975862011,99.92324635130153,8.649534190391941,52.89728729329362,21204.47101653013,15.854673336361609,4.395864659454833,502045871.0572075,78.0814211550711,123066.12189661832,1.7948370464729668,40.891912458354476,Successful
Smith-Grimes,3620402.175989922,40,8,112,Y Combinator,26.9098942589917,HealthTech,1622374.0065798955,607529.89,207315.04,B2B,4329.541821463732,61.2213491591543,9.392610635922438,3.4046942865712833,428134.2695102571,5.716913454874456,4.247971579238849,23536710.47364752,62.49370758823369,-10101.90273519812,7.222844168217,0.23896929641447318,Moderate
Reid-Poole,45285474.726705685,20,8,150,Y Combinator,85.73290758888652,SaaS,72679940.9536716,4570313.58,1755563.74,B2C,13195747.233812153,73.3144444069579,3.865454612532767,64.8008235265644,109636.92903503419,14.874324949451248,4.509259576970161,366271674.51475894,88.4539063369605,445903.8375712958,8.129106608246689,40.32908721694179,Successful
Barnes PLC,21166011.782149475,27,8,34,Google Ventures,29.641345687902923,AI,3724745.0714979293,3617522.1,1718582.93,B2B2C,3095718.039800914,51.51989130473225,7.5196978293357155,23.0362663374668,780917.3623813301,5.844975325354711,3.4667540230873866,75736437.48806104,81.84689327462486,178086.99550811766,2.9394172397833485,9.511402493171376,Moderate
"Wilson, Pena and Rich",23940090.74112717,11,4,21,Tiger Global,62.69503270744747,EdTech,14552927.804148974,4447331.34,2259762.07,Marketplace,2515331.0880368417,82.3325992219717,7.2667195682779715,-5.5458376956519295,531772.8551154087,-0.9107669191384786,2.858051666032934,101661626.14179008,74.79696484932114,111833.00250087933,6.270335653963273,15.367223714466423,Moderate
"Gallegos, Adams and White",3265263.790225397,11,6,146,Sequoia Capital,34.59967278020865,HealthTech,4128760.6097400477,634157.25,401364.67,B2B2C,-73288.09906677478,36.90204880763685,8.30886129279507,8.507387016347057,200676.23862967844,6.850187036468405,3.8624224257768387,-32249610.075749196,63.87046747446747,50070.95758509266,2.6392691077556814,12.527624959173567,Moderate
Small-Anderson,422696.23001470405,46,2,20,Accel,-5.8407322123928145,Biotech,-4429859.633005308,111306.89,113990.86,D2C,-506482.29343169753,36.19694302897223,6.966962541872856,-44.8117961987394,1906228.6148868822,7.03270986443345,3.660432244425255,31432450.374017954,45.8142597432154,15165.635110200297,1.9206252289666241,3.454866477932882,Failed
Robertson-Hays,81705064.32266308,53,1,12,Andreessen Horowitz,-47.337194182467,HealthTech,-60540.2002847406,131480.63,199025.0,Marketplace,317857.5730098737,52.42929276338066,6.061772275638073,-25.755940874174634,58390.73220823682,2.5058606010125186,2.9860822963328064,-3855968.6343070664,64.08023084396491,-16430.82825304692,3.304481776660066,3.3543794169250383,Failed
Manning Group,11304997.00306778,26,6,153,Andreessen Horowitz,72.62743625814247,EdTech,17981590.50481925,3129058.54,826470.82,DeepTech,4806995.810544413,67.534600641774,4.706990975852001,42.58935446578172,122748.63728987632,10.29990942457103,4.551537872583707,268912031.50439113,78.29385106425035,473447.4354434448,7.401954150725975,43.4408759613363,Successful
Hoffman Ltd,4583126.297071206,63,4,5,Andreessen Horowitz,-6.736442099483575,Cybersecurity,-2564096.3737261854,112127.97,30839.56,DeepTech,406269.9988041085,49.07364067371563,4.91255979718346,-9.342741020656199,555811.261492609,3.5885177341842875,2.2430640039594416,-15721735.243397884,40.186729206721154,25828.56358846629,0.3665036206622347,,Failed
"Evans, David and Hendrix",2118557.8783922503,25,1,6,Kalaari Capital,13.065281904601258,E-Commerce,425152.3013877296,73657.68,73705.46,B2B,-76138.14918100188,59.71569662539693,6.271366235663396,20.474331114061222,8931.611884770653,1.3472772142857083,2.1198162672136545,83908736.05991,39.45874639084389,22939.353769546822,-0.3228051457960873,5.091617558389885,Failed
Miller-Wright,2913527.612452205,7,7,43,Andreessen Horowitz,70.35215681844761,EdTech,2967916.019766188,571726.95,192675.23,B2B,1462178.552329945,77.40595220707459,5.476006080095332,77.16076272686554,478389.1890150147,4.4316768125819355,4.66955470300423,61210214.89001352,86.00890146116443,584909.6777565153,3.99520002588498,6.356297563353362,Successful
Young-Allen,20144030.030495394,12,5,22,Sequoia Capital,42.283083318398916,FinTech,8228261.325564974,4217698.78,1367644.1,B2B2C,2179012.5821103547,45.82676244282444,4.666682986681306,19.732239495434,164792.08875678407,-0.805049006381072,3.320011595663941,81570488.4034839,80.98698036490607,557464.7894286289,2.298941648998402,7.0169522937534285,Moderate
Gross-Valencia,2348465.2647063993,50,3,25,Kalaari Capital,-9.175350211109972,HealthTech,-3652875.0884269504,234398.95,374495.25,B2B,666669.6369680288,34.8570618218033,4.277494211247846,-13.252133955456932,409837.8283571848,5.1277347078013715,3.37782549764131,-29469137.187720455,70.89524974753833,-26317.33306831018,0.36918752140096,5.232671611170085,Failed
"Tran, Jordan and Williams",16137544.631472066,8,6,279,Accel,49.68636695450139,E-Commerce,15141655.762747921,1130775.88,577586.42,DeepTech,6709642.091483267,66.28913743875198,4.224283113448589,84.07883336363723,96791.0564369417,11.970001533567345,4.080555949242936,245548689.12943625,90.82662472074266,148204.30127431336,8.866720428465985,33.70211452520328,Successful
"Cole, Glass and Cunningham",5497647.116610219,26,7,35,Y Combinator,26.58117126606813,E-Commerce,3932763.0945633776,676300.08,547004.53,DeepTech,-687242.0069354998,60.668542373912224,5.571340041911328,30.36590575822647,305424.4424448581,10.392172450606674,3.265633537480123,-1604801.2068302035,52.023108813290335,66959.96631373127,,4.182194326350714,Moderate
Sanchez Ltd,2697043.1607098365,57,3,10,SoftBank,8.564623471513425,E-Commerce,-2958790.524777143,498917.82,140105.71,D2C,404313.87427592644,56.94872886571718,6.848680384956546,-38.89856482401074,592675.1835957794,1.1770958201358674,3.791781955602606,-12049777.141020183,54.27121772341661,13572.668519360841,1.8634535251355573,5.507229429457768,Successful
"Daniels, Vance and York",4198458.926238585,47,2,13,Sequoia Capital,-27.52027366074525,Cybersecurity,1077252.571555439,136363.67,28322.51,Marketplace,1299294.3340548028,49.63946576052971,5.971367414892665,-11.688400398157851,581668.1872276011,5.291138809969804,3.984470979910701,-43782576.42589436,40.61268889421465,31702.622625662138,0.9575257705829406,5.612526162430587,Failed
Novak PLC,37774208.22119725,8,8,84,Tiger Global,67.75133559283235,Biotech,62475145.41740631,7042972.94,3046585.14,SaaS,12599952.767529422,85.51991298528269,2.651503226479538,45.31587954834435,277463.2861407125,11.263760159291932,3.732716642091095,316317935.85617214,91.82258012131143,64687.377403662846,4.427715735515559,40.56113285816169,Successful
Walker Ltd,11877488.167191206,25,9,80,SoftBank,107.10490307347362,AgriTech,18873930.397267602,1117160.92,1842819.9,DeepTech,6486859.270151392,73.5313747081366,5.740565956472182,14.586536932730706,460704.68770693283,11.554271857402517,4.689892414507162,223329321.394662,87.10746003392802,159556.68685687828,8.481818341247475,30.301636272760216,Successful
Roberts-Sullivan,6580414.597084744,40,5,10,SoftBank,24.39772521825731,HealthTech,5053022.534290284,280370.4,96135.45,B2C,763679.0604325254,48.657676452372314,4.4604639995229585,28.02723821635783,353868.2999223521,0.9135775596969689,4.148071614309494,63346522.898752294,87.54137848800384,30712.468943017157,7.085574862524752,4.673485412734513,Moderate
Hill Ltd,3292298.6019460764,62,2,99,Google Ventures,-18.52966412262104,Biotech,1272794.7732403087,101989.17,46079.51,Marketplace,-173110.82284019544,48.437454974124634,4.926586656063969,-20.596091976511552,515724.256033737,3.7364473155698654,3.0094947195406263,-15351005.976570604,44.1666950382213,-54643.788353647884,0.1296617963366992,6.871785685343522,Failed
"Rivera, Johnson and Wiley",11033757.775767034,20,7,57,Tiger Global,73.93449534015939,HealthTech,14311405.80195965,1232419.74,1055545.52,D2C,2581188.3804529468,68.18409542887943,4.3592763959262335,52.819990314863006,217219.57742003986,4.833241350398306,3.421611070122751,78404903.11993617,79.94530733169726,118546.64918595107,9.056687259074955,40.065030493282904,Successful
"Robinson, Jones and Welch",6155005.589998934,25,5,18,Google Ventures,37.84028121089631,AI,10172704.671647947,1235402.37,780401.57,Marketplace,1866159.1749483352,65.24856349028391,6.013629360970448,61.966359155880454,7441730.155825276,7.797411009593075,4.24175247609249,123633883.73362838,101.89509583478636,1008959.4136016286,5.432433745290624,57.643576770222154,Successful
"Simmons, Meadows and Griffin",12829387.379087498,21,8,102,Y Combinator,61.219458612219434,Gaming,17189967.004148334,1564933.9,600288.63,DeepTech,5267448.119355276,73.97766380415591,3.6440708173259195,67.96202541863477,154561.0768077995,14.377142546611394,4.080358777879135,250358811.5848462,75.52299134815931,1762999.951062429,10.17350984170813,54.86539802506471,Successful
Jones-Hensley,-626813.316248747,30,6,17,Tiger Global,49.48824631484613,FinTech,-4296421.486225017,309006.18,190318.91,D2C,-488986.6234810198,56.192800417947645,3.089984068082891,20.83998091327838,325271.3693984707,-0.3558442528008054,2.724662864686408,24619172.95902074,58.66154788507797,-57038.724156216806,4.639571262191685,3.6165062586913868,Moderate
Chambers-Parker,-290288.98111362313,45,3,24,SoftBank,4.747526833880062,SaaS,-2242302.811580703,144501.85,73365.24,Marketplace,334963.45695989556,66.01536683784461,9.343297342105982,2.0199733350329945,179357.73194817334,5.183091757747733,2.0287877538227,32030192.629827272,54.09898161443016,122329.17476809026,1.0515470119377066,-1.6672683057502309,Failed
Davis and Sons,-108770.8809887846,9,8,66,Google Ventures,67.07091006457942,Gaming,6065248.444450447,330333.29,343024.16,B2B2C,1642518.2591919657,74.97753562400882,4.556878443508397,27.61262290527868,167872.27009820665,6.022608210048052,4.514150833924348,44110677.19331967,87.8228525909363,216881.8713744108,4.7339761482306235,18.270342168376576,Successful
David-Powers,-1019382.9389114706,54,2,23,Sequoia Capital,-25.71476738774738,E-Commerce,-1043414.3294168161,88925.88,68655.71,B2B,-261514.41772302947,26.782202926723883,8.623884155295347,-25.66352197002746,880013.3521128555,6.021515303983574,2.3765020213092414,-12142157.095626747,58.455904733388216,-44601.66447827543,2.3624816260772805,4.779300833352951,Failed
King-Smith,183007.83288517455,54,4,6,SoftBank,-22.166355427775326,EdTech,,143806.16,394173.96,SaaS,606552.42934902,60.37771707955907,6.9534030329671435,13.948756893646689,500823.98502090585,-0.6958529023865767,2.960712181235518,-27338263.229399703,43.038133598848646,-63288.74346441691,0.5806403833404096,2.215603858803556,Failed
Brown-Shaw,9265812.669454835,25,5,194,Tiger Global,30.017079145674685,EdTech,3279312.3518794905,574150.04,614890.32,B2B,-563657.0306320472,59.01648054668869,4.627667943515439,43.97865390032981,247890.60377852843,10.029657733552902,3.842662924343891,-1815511.8897033855,67.16342450105967,-44620.02416734356,2.2079174254969334,13.628827156795662,Moderate
Owens-Holmes,4022211.678331722,26,4,3,Andreessen Horowitz,0.4980668003730603,Cybersecurity,-1486762.1493866467,30418.73,19934.8,SaaS,100684.48903698221,42.68813500668774,8.27046109338699,-14.94440162795501,-17225.914482158987,3.919188031035023,3.2389075553746074,-17314526.278284613,54.38106461594277,28038.547121069147,0.2880924200895081,4.782229437401803,Failed
Garcia-James,16285436.796211176,5,6,239,Tiger Global,61.21094673457821,AgriTech,14632674.846206682,2244367.87,1511482.94,DeepTech,4166584.3399958042,80.13774469280362,2.556113466285494,63.02990369754087,343019.0884816187,6.557395943777706,4.04587217668847,297185579.6992388,90.06772691037514,160715.96377818214,4.953764134300275,13.995321386885404,Successful
Mendoza Group,4109142.268619096,64,4,28,Kalaari Capital,-6.176633136275951,FinTech,619984.110933098,556161.64,356223.08,B2B,514373.5841041238,36.190861079117745,5.634136863208784,-5.367939569962909,553474.922635688,2.290636464427455,2.8928593597860437,-1113522.4210249828,41.78439032292951,32746.666436245036,3.0381159627668235,5.484921741618651,Failed
Smith-Bowen,57851912.70937782,26,9,74,Y Combinator,99.57798468857628,HealthTech,56607304.87219636,7829940.67,3188053.99,DeepTech,20835564.51041492,75.1466846396872,5.828908765213017,56.416010043478806,94726.07854804245,6.378540544121729,4.507839799010226,393525325.1061911,71.03023548812092,16584.571449324976,8.787546896743216,19.52409045056313,Successful
Harper and Sons,14493636.858028183,22,8,186,Accel,30.54033453035789,AgriTech,7747307.9703020025,1612729.92,1813598.59,B2B2C,1223232.0354346079,57.69521761902927,4.359427581628937,10.078201676097288,767639.9153496921,9.058374795106296,3.0085639500533223,66115435.04853037,68.90917668528822,13211.813270300001,0.9583916234265892,0.7943005334633737,Moderate
Chambers and Sons,40022677.141581684,19,5,75,Tiger Global,70.49509971189134,AgriTech,33674832.33441626,9814473.54,4159006.95,D2C,14389769.860041631,83.3965458320095,4.289790449829074,,615629.2716501207,8.460479550234057,3.7219982140539365,762534326.6840118,76.94109528870382,18021.166426676766,12.07793402789028,21.869360873840222,Successful
"Garcia, Martin and Jenkins",-1386177.2946659722,29,8,9,Kalaari Capital,37.12905318848516,Biotech,-1995036.3571817293,126021.59,117746.71,DeepTech,-1348386.639554304,56.24455563571435,3.8049678553306814,28.176780821231027,446565.5875016675,6.669400882617548,3.949645652950902,-39338541.151787564,64.8742661356509,151005.49805608264,3.0303453205167914,13.527029765208718,Moderate
Jones LLC,-1366233.0989245633,26,6,227,Tiger Global,13.558388197056736,Biotech,-3110039.4375730916,218856.96,114591.93,SaaS,-324691.10357194825,62.90345118244341,2.3033704094064693,4.721425599785229,267314.1939340798,0.6109138184400265,3.4660737590736654,23894374.67194216,75.61025331412542,31961.17951399039,3.2723773642820118,13.995398074521484,Moderate
Higgins-Smith,1409822.1952057933,46,1,24,Accel,7.8235007046520195,Gaming,905827.7698483884,367127.86,241943.83,B2B2C,1665589.9265145212,39.44335493291844,3.506213252138961,-18.490625316196226,359049.5634117414,8.145923238384494,3.0090502727646578,-55787581.22212346,50.81164440709562,20357.60125618154,0.45505376533321495,4.85211610603678,Failed
Contreras-Mckinney,3105386.698395663,72,3,14,Tiger Global,-8.813730978601516,EdTech,-2699902.6746853446,235659.42,96765.24,B2C,40840.864337546416,37.78881495677756,7.928025586432709,13.711633791266717,478367.677514014,0.708148875252409,3.2595923421839523,-24792635.388139885,65.60563165931718,-9308.984954479394,2.9453619655217174,2.2926727377876635,Failed
Perry-Davis,4099152.9489923306,32,6,49,Accel,32.93417760969231,AgriTech,3625633.0839339416,591439.09,193829.47,SaaS,22942.159854842,45.89576739329559,8.241818131882612,28.213712699311092,1058472.7527037112,10.385265632576614,3.5414154004020384,-24718854.06327011,80.91003834304459,-2213.0755981107177,0.7858578791563802,4.579213229000241,Moderate
Gomez-Jenkins,13005584.000289435,17,8,326,Tiger Global,90.73859978949837,AI,28973557.334178627,3310646.43,1916277.53,D2C,4539059.698995645,63.493228711946244,3.7573332585231785,58.59627593824302,249076.1431286317,16.86783718600769,4.427314375704547,253756040.55986077,85.44127339121263,114233.39758494441,9.024039606536538,35.067552721626576,Successful
"Shields, Cochran and Adams",6549201.768209085,15,7,175,Tiger Global,72.53599009101995,Cybersecurity,2526362.9175687255,1449005.41,564208.75,Marketplace,1979609.1813754379,60.59858808061441,6.150225346452094,53.003316013377315,541003.9867528821,8.69397851242792,4.2174785233042265,141059516.50944287,78.01241436644804,55657.56547665748,7.303683746829103,43.663668138468914,Successful
